年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2024/06/21,25,10.00,14.06,4.00,6.99,8.83,428450,163
2024/06/21,26,9.24,14.51,5.46,14.51,9.24,499400,172
2024/06/21,27,9.29,16.00,4.99,5.00,9.21,551350,189
2024/06/21,28,14.00,21.44,6.92,14.10,11.01,639050,196
2024/06/21,29,15.26,15.26,8.46,14.53,11.61,604850,188
2024/06/21,30,14.00,20.92,8.16,10.93,12.02,558800,207
2024/06/21,31,14.16,14.51,8.89,14.51,11.81,697150,237
2024/06/21,32,14.50,14.50,10.54,10.54,12.30,558100,210
2024/06/21,33,14.72,14.79,11.90,12.01,12.82,585650,248
2024/06/21,34,0.01,14.03,0.01,13.01,13.31,585900,208
2024/06/21,35,14.76,14.76,12.98,12.98,13.73,492750,190
2024/06/21,36,13.60,16.00,11.73,15.20,13.73,490550,158
2024/06/21,37,17.00,17.00,13.60,14.40,14.70,380200,146
2024/06/21,38,18.10,18.10,14.58,15.52,15.61,495300,165
2024/06/21,39,17.94,17.94,13.50,15.54,14.91,547500,147
2024/06/21,40,13.55,15.96,13.04,13.06,13.67,691450,188
2024/06/21,41,13.20,16.19,12.14,13.60,13.84,606400,155
2024/06/21,42,14.93,16.23,11.37,14.86,13.96,525050,175
2024/06/21,43,14.93,16.09,11.43,14.00,13.67,583650,188
2024/06/21,44,14.82,15.82,10.32,14.00,13.02,583150,171
2024/06/21,45,15.50,15.50,9.90,13.01,12.16,456350,140
2024/06/21,46,13.22,14.91,9.31,11.99,11.25,482450,141
2024/06/21,47,13.08,14.51,9.10,10.14,11.24,552400,145
2024/06/21,48,12.66,15.11,8.79,8.79,11.16,759450,162
2024/06/22,1,10.23,12.40,8.53,12.11,10.41,299300,90
2024/06/22,2,10.10,12.11,9.00,10.10,10.59,256250,72
2024/06/22,3,10.20,12.90,8.00,9.70,10.76,242300,55
2024/06/22,4,10.99,12.40,8.00,10.89,10.86,217100,51
2024/06/22,5,10.99,12.40,8.00,10.89,10.99,214450,55
2024/06/22,6,9.73,12.00,8.38,9.41,10.17,230950,48
2024/06/22,7,10.03,13.00,8.00,10.06,10.50,237000,60
2024/06/22,8,9.58,12.40,9.28,9.48,10.61,289250,76
2024/06/22,9,9.60,12.40,8.50,9.50,10.54,281700,82
2024/06/22,10,9.60,12.40,9.30,9.50,10.53,326650,73
2024/06/22,11,9.49,11.95,8.29,9.39,10.10,278650,83
2024/06/22,12,8.26,11.06,5.01,8.17,8.53,400600,118
2024/06/22,13,7.64,11.86,7.00,7.64,8.23,263150,105
2024/06/22,14,4.07,14.00,3.99,4.11,5.73,486500,128
2024/06/22,15,5.21,10.11,5.13,10.10,6.68,446900,142
2024/06/22,16,5.21,12.75,1.01,2.70,5.50,642050,135
2024/06/22,17,7.57,10.16,7.56,9.58,9.53,342800,113
2024/06/22,18,8.50,10.49,8.49,10.19,9.72,290900,92
2024/06/22,19,8.08,10.69,8.02,8.11,9.63,289150,97
2024/06/22,20,6.00,10.10,4.01,4.10,7.24,358100,147
2024/06/22,21,2.00,10.10,0.43,5.00,5.43,652250,154
2024/06/22,22,2.00,11.00,0.11,6.73,6.25,812000,174
2024/06/22,23,3.07,11.00,3.01,3.10,8.21,656200,193
2024/06/22,24,8.56,11.00,5.01,7.39,8.71,611850,192
2024/06/22,25,0.01,10.10,0.01,8.56,9.21,470000,173
2024/06/22,26,8.03,10.11,6.49,9.92,9.25,467100,213
2024/06/22,27,9.16,14.00,7.16,10.01,9.50,337150,194
2024/06/22,28,3.00,14.00,3.00,12.10,9.48,362500,199
2024/06/22,29,9.95,19.00,0.01,9.95,10.01,285650,162
2024/06/22,30,6.90,14.79,6.90,10.44,11.96,261150,123
2024/06/22,31,10.69,15.00,10.10,10.32,13.11,283300,151
2024/06/22,32,10.00,15.55,10.00,11.00,13.30,266800,160
2024/06/22,33,11.42,11.66,9.83,10.10,10.82,309600,164
2024/06/22,34,11.44,13.11,10.44,10.44,12.04,504550,185
2024/06/22,35,10.86,13.00,10.85,12.11,11.98,399600,170
2024/06/22,36,12.85,13.85,11.95,12.11,12.87,224900,115
2024/06/22,37,13.86,14.50,12.59,12.98,13.56,226500,141
2024/06/22,38,13.22,15.23,11.23,11.23,13.84,230050,126
2024/06/22,39,14.13,15.00,12.48,13.88,13.55,296100,133
2024/06/22,40,12.76,15.01,12.40,13.80,13.51,310800,139
2024/06/22,41,13.08,15.02,12.40,13.89,13.53,239950,141
2024/06/22,42,13.86,14.47,12.40,12.97,13.08,299150,139
2024/06/22,43,12.85,14.14,11.44,11.96,12.68,261050,135
2024/06/22,44,11.79,12.79,11.29,11.90,12.03,295050,126
2024/06/22,45,14.40,15.96,10.80,11.59,13.99,262000,119
2024/06/22,46,13.00,16.00,9.44,13.00,12.98,300150,151
2024/06/22,47,13.95,15.45,9.41,10.52,12.28,249500,117
2024/06/22,48,11.51,14.61,7.40,9.30,11.70,256700,102
2024/06/23,1,9.80,14.53,7.30,13.42,9.16,222050,64
2024/06/23,2,9.06,12.88,7.66,12.88,8.27,90000,36
2024/06/23,3,10.31,13.81,7.25,12.81,9.98,73750,51
2024/06/23,4,10.27,12.11,6.00,12.01,8.44,56850,41
2024/06/23,5,10.26,11.78,7.25,11.58,9.43,76800,42
2024/06/23,6,8.50,12.40,7.32,8.59,9.90,84000,41
2024/06/23,7,10.50,12.40,6.89,9.00,10.31,127350,56
2024/06/23,8,12.23,14.00,7.12,9.00,10.74,127000,57
2024/06/23,9,12.00,12.30,7.05,9.00,10.42,120750,57
2024/06/23,10,9.29,12.30,7.12,9.67,10.02,90300,41
2024/06/23,11,11.19,11.25,9.62,10.90,10.60,96800,40
2024/06/23,12,11.27,11.27,6.77,10.11,9.68,169350,53
2024/06/23,13,11.28,11.28,7.05,10.71,8.79,251850,62
2024/06/23,14,11.15,11.50,1.11,10.54,8.02,262700,78
2024/06/23,15,10.10,11.28,6.78,8.49,8.30,252000,83
2024/06/23,16,10.10,11.29,6.84,7.05,8.58,244650,68
2024/06/23,17,10.10,12.19,8.06,10.80,9.18,308100,89
2024/06/23,18,10.10,12.81,7.16,10.80,9.24,324300,121
2024/06/23,19,0.01,13.01,0.01,13.01,9.15,345750,120
2024/06/23,20,0.01,15.50,0.01,10.80,10.30,442450,155
2024/06/23,21,0.01,15.58,0.01,13.18,10.49,435400,136
2024/06/23,22,0.01,15.51,0.01,12.01,11.23,515450,163
2024/06/23,23,0.01,15.51,0.01,10.80,10.97,575000,175
2024/06/23,24,0.01,15.51,0.01,12.13,10.60,569300,206
2024/06/23,25,11.50,15.50,7.80,13.45,10.83,450050,174
2024/06/23,26,10.70,15.50,7.80,9.19,10.95,469100,182
2024/06/23,27,0.01,15.00,0.01,11.84,10.94,452300,163
2024/06/23,28,11.90,15.00,8.00,9.90,10.90,336050,141
2024/06/23,29,13.25,16.68,9.89,10.80,12.36,359350,155
2024/06/23,30,13.55,16.70,8.76,10.10,12.43,355400,160
2024/06/23,31,12.87,16.85,9.96,10.30,11.91,412450,170
2024/06/23,32,14.80,18.50,10.10,10.44,14.84,475650,219
2024/06/23,33,14.80,18.03,10.34,11.43,15.09,495700,227
2024/06/23,34,17.31,20.00,10.84,17.41,16.07,368150,183
2024/06/23,35,14.80,16.50,11.50,13.55,14.21,218650,149
2024/06/23,36,12.63,17.76,11.73,12.62,15.31,414050,214
2024/06/23,37,13.55,18.20,12.59,17.39,16.06,410850,216
2024/06/23,38,13.96,18.00,12.77,13.96,15.51,272200,165
2024/06/23,39,14.84,17.53,12.40,15.61,15.47,384500,159
2024/06/23,40,14.04,17.50,12.59,13.30,15.04,310350,163
2024/06/23,41,13.67,20.00,12.40,13.67,15.22,533100,213
2024/06/23,42,13.55,18.00,12.59,14.50,14.75,502700,189
2024/06/23,43,14.80,16.70,12.40,13.75,14.45,387200,174
2024/06/23,44,13.08,16.76,11.00,13.08,13.50,261600,139
2024/06/23,45,13.11,16.31,11.00,13.20,12.99,172300,130
2024/06/23,46,12.77,15.88,7.89,12.78,12.68,204500,125
2024/06/23,47,10.00,15.28,8.03,12.27,12.51,191250,121
2024/06/23,48,10.39,14.55,7.16,12.13,10.02,178750,118
2024/06/24,1,11.75,13.94,9.41,11.58,12.29,195700,64
2024/06/24,2,11.35,13.50,9.07,11.04,12.03,194600,56
2024/06/24,3,11.01,12.50,8.49,10.60,11.59,178650,51
2024/06/24,4,11.20,12.50,8.19,8.19,11.58,166000,54
2024/06/24,5,10.98,12.50,8.52,9.53,11.51,182650,53
2024/06/24,6,10.98,12.50,8.59,9.53,11.50,183150,55
2024/06/24,7,10.98,12.50,7.16,10.68,11.15,210150,62
2024/06/24,8,10.98,13.01,6.62,13.01,9.99,289700,81
2024/06/24,9,11.93,14.55,6.62,13.17,10.19,406200,99
2024/06/24,10,12.07,14.06,6.62,11.76,9.64,362200,92
2024/06/24,11,11.80,14.60,6.62,14.60,9.87,374300,109
2024/06/24,12,11.19,13.99,6.62,12.52,9.75,401200,92
2024/06/24,13,11.14,12.94,7.03,9.94,10.09,400000,103
2024/06/24,14,10.88,13.98,6.62,10.68,10.51,507000,130
2024/06/24,15,11.51,14.10,7.17,11.31,9.92,360400,113
2024/06/24,16,11.79,15.83,7.10,13.34,10.49,436300,130
2024/06/24,17,12.19,16.99,9.54,11.06,12.88,303400,109
2024/06/24,18,11.93,14.59,9.54,10.05,11.69,234600,109
2024/06/24,19,13.08,15.20,10.44,11.57,12.72,487150,133
2024/06/24,20,12.81,15.20,9.59,9.59,12.80,598850,155
2024/06/24,21,12.52,14.57,8.06,10.25,13.12,580500,160
2024/06/24,22,12.32,14.32,8.98,11.63,12.41,702500,180
2024/06/24,23,11.84,14.74,8.49,12.67,12.52,660500,186
2024/06/24,24,12.10,14.79,8.02,12.90,12.48,592550,178
2024/06/24,25,10.81,13.51,8.09,13.51,12.24,550350,171
2024/06/24,26,11.64,14.54,8.04,14.54,12.01,665700,206
2024/06/24,27,13.81,14.81,9.59,13.82,13.82,685150,249
2024/06/24,28,15.30,19.09,10.80,14.93,14.75,612600,235
2024/06/24,29,9.79,22.12,9.79,15.65,15.73,843150,294
2024/06/24,30,10.22,20.00,10.22,17.88,16.44,665250,266
2024/06/24,31,17.00,19.20,13.88,15.58,17.08,386300,171
2024/06/24,32,17.73,23.65,12.70,15.00,17.98,568900,231
2024/06/24,33,18.06,21.31,11.34,18.36,18.31,655300,251
2024/06/24,34,20.00,21.31,11.50,20.77,18.91,938550,318
2024/06/24,35,18.05,25.00,11.74,25.00,18.38,592350,227
2024/06/24,36,20.00,21.11,11.82,15.65,18.25,495900,180
2024/06/24,37,19.50,20.20,13.00,20.10,18.92,581650,222
2024/06/24,38,18.05,21.60,13.00,21.40,18.66,600750,212
2024/06/24,39,18.05,21.40,13.29,14.53,18.82,533150,167
2024/06/24,40,19.50,20.00,13.37,19.90,17.15,480700,179
2024/06/24,41,16.23,19.20,12.19,17.21,15.37,575600,238
2024/06/24,42,15.10,16.00,12.31,14.44,14.57,422900,163
2024/06/24,43,14.00,14.50,11.06,13.50,13.52,406400,176
2024/06/24,44,12.92,13.98,10.70,12.61,13.09,612550,178
2024/06/24,45,13.60,14.46,10.83,13.54,12.97,404850,126
